Two-year	0.13172036	0.40922508	22600	0.13939928	34600
Two-year	0.17554486	0.49926093	33200	0.10478049	57500
Four-year	0.1550086	0.52845579	32000	0.044266369	63500
Four-year	0.14055072	0.54918218	46900	0.43535388	92600
Four-year	0.083020836	0.5193671	53800	0.2390697	84900
Four-year	0.19083694	0.34515694	51900	0.30677685	84800
Four-year	0.082383536	0.6767621	42000	0	66000
Two-year	0.16200961	0.2938394	29400	0.061954554	60800
Four-year	0.086250089	0.64731389	50300	0.2883583	100900
Four-year	0.12491813	0.50208014	47300	0.20477132	97200
Four-year	0.09724544	0.53732902	38700	0.17991072	59700
Four-year	0.07787054	0.66448319	57600	0.37425935	117700
Two-year	0.10496455	0.48297176	29900	0.10848883	59300
Four-year	0.11388689	0.53839111	34400	0.087118752	94500
Four-year	0.076247513	0.57914776	48300	0.27766919	93300
Four-year	0.09538123	0.59491992	45800	0.26630831	69900
Four-year	0.091957986	0.60644472	44000	0.21768624	92500
Two-year	0.15427393	0.42844048	25900	0.021083174	52000
Four-year	0.097852208	0.57406598	47500	0.2718766	91400
Two-year	0.13997608	0.41703674	30500	0.089398727	44100
Two-year	0.17780194	0.31464088	36900	0.19325553	51300
Two-year	0.12305394	0.49046814	33100	0.082780503	69500
Four-year	0.064009815	0.67548597	52100	0.34775791	90000
Two-year	0.1132097	0.52142531	36800	0.17706802	60600
Two-year	0.1532322	0.59606647	25100	0.026648553	34900
Four-year	0.12811513	0.49118873	39600	0.18423893	96000
Four-year	0.063272163	0.63029325	61700	0.49851117	122300
Two-year	0.13180336	0.55855173	39700	0.12188573	92100
Two-year	0.13551612	0.31776825	34800	0.090031214	68300
Four-year	0.073341869	0.66240519	47400	0.31757793	98300
Four-year	0.096523382	0.60108846	45000	0.28004846	84800
Two-year	0.17638987	0.53377408	36300	0.13488859	72200
Four-year	0.069254451	0.2084779	33700	0.097448327	37100
Two-year	0.18189661	0.52133101	30200	0.056548607	49300
Four-year	0.061635103	0.64808553	67000	0.36538234	123800
Less than Two-year	0.20819704	0.38136017	18800	0.01094861	55300
Four-year	0.071146764	0.6593712	41500	0.1290458	71400
Four-year	0.10350014	0.59858543	47300	0.21626647	110600
Two-year	0.11782426	0.46586972	38200	0.15827456	88400
Two-year	0.13657764	0.48690754	28500	0.053007666	48800
Four-year	0.1431261	0.71100515	40200	0.20258167	83000
Two-year	0.16574313	0.52319223	32800	0.094084665	66100
Two-year	0.18797587	0.48026693	25600	0.028525399	50300
Two-year	0.1729075	0.43378404	26100	0.035334308	51000
Four-year	0.085074335	0.50651628	67600	0.45086744	132000
Two-year	0.093743026	0.52704316	31500	0.08453247	73400
Four-year	0.067726508	0.68300217	51500	0.47554189	92100
Two-year	0.155999	0.31446725	39000	0.19634426	53400
Four-year	0.070632368	0.6170792	83100	0.60582417	119600
Two-year	0.14088932	0.41406617	32800	0.11757547	68800
Four-year	0.11742686	0.62882984	40700	0.20509347	66100
Four-year	0.063268475	0.6646446	53500	0.44038939	107400
Four-year	0.074852884	0.68136925	38600	0.069993928	71800
Four-year	0.092430562	0.56862932	49900	0.34193099	100500
Four-year	0.1072773	0.36055207	30900	0.046823096	75000
Four-year	0.11585268	0.75106061	44400	0.2562049	88300
Four-year	0.10861609	0.68125921	57300	0.37385464	142700
Two-year	0.1524775	0.46207982	38800	0.19751665	84200
Two-year	0.11943362	0.5229879	31300	0.085597582	59600
Four-year	0.10395668	0.5550921	41400	0.16609699	64400
Four-year	0.071302451	0.65444183	50400	0.35451275	89700
Four-year	0.083276264	0.58209383	39400	0.13811943	71000
Four-year	0.14497128	0.38109297	38700	0.18803708	61600
Four-year	0.099733695	0.47994474	42600	0.23815231	109800
Two-year	0.10900212	0.47217727	33800	0.098663643	72400
Two-year	0.13799897	0.63068783	31200	0.088541135	56900
Four-year	0.085732982	0.52433735	51800	0.41188455	126400
Four-year	0.07124617	0.67613995	49200	0.3804352	92800
Four-year	0.081927471	0.69983423	49100	0.29634115	92100
Two-year	0.15382749	0.43646166	33300	0.10865206	61100
Two-year	0.15230043	0.6157468	32700	0.12103301	58500
Four-year	0.078924842	0.67911488	45400	0.27571061	77600
Four-year	0.14195077	0.70622164	36100	0.14077631	67000
Four-year	0.12762757	0.49551368	40200	0.15026551	73900
Four-year	0.12101182	0.73149639	52100	0.42654261	113300
Two-year	0.16308567	0.41662934	25000	0.014704763	46600
Four-year	0.14621335	0.71022981	39200	0.32593244	107700
Four-year	0.12463242	0.47391012	44600	0.26414555	77100
Four-year	0.067821518	0.71658003	45100	0.49030471	75700
Four-year	0.066652097	0.7122885	45300	0.092943504	79900
Two-year	0.079174481	0.60646373	36100	0.084115982	69200
Four-year	0.18466686	0.32299599	26400	0.058306266	39200
Less than Two-year	0.17619163	0.34147748	26100	0.083514147	33200
Four-year	0.062070601	0.61892176	55200	0.24284928	94700
Four-year	0.071253225	0.52217847	59300	0.43444028	98000
Four-year	0.072029561	0.6485858	75500	0.48680103	157000
Two-year	0.13438325	0.55137706	37000	0.14102402	79800
Two-year	0.10982215	0.39863804	37700	0.066264242	80400
Four-year	0.090933196	0.62256122	45100	0.21427234	99200
Four-year	0.067468859	0.62533736	77500	0.54677314	118200
Two-year	0.11930552	0.30726832	25500	0.060353436	45500
Four-year	0.12547201	0.6877172	40400	0.13898809	72500
Four-year	0.066760182	0.65818667	42100	0.22270837	77900
Four-year	0.075074814	0.62968183	45500	0.21964861	101700
Four-year	0.11683352	0.49549663	50000	0.30326214	71500
Four-year	0.085000232	0.56190777	66000	0.51769853	109400
Two-year	0.12468794	0.40409455	33500	0.086708434	71300
Two-year	0.15422493	0.45897287	36200	0.14093438	66300
Four-year	0.10475803	0.5721252	51100	0.32008979	110700
Two-year	0.14493766	0.43797067	39000	0.17915273	75500
Four-year	0.086309433	0.65573132	54100	0.28109834	118800
Four-year	0.13395563	0.77762383	36900	0.10328754	79000
Four-year	0.13418877	0.44544125	34200	0.11224809	66600
Two-year	0.11155009	0.55307776	33400	0.10099699	78100
Four-year	0.088128783	0.59956527	43600	0.12671094	80600
Four-year	0.13898283	0.57358158	28000	0.086029634	61000
Four-year	0.086132042	0.60997272	36900	0.14718495	68300
Four-year	0.13757482	0.73855031	44200	0.13721609	87000
Four-year	0.050537713	0.67373663	86800	0.78208524	109500
Four-year	0.10201582	0.74171823	41200	0.14297664	71900
Four-year	0.094306603	0.65861338	47800	0.36957121	96200
Four-year	0.097468153	0.59864211	43500	0.17423254	99400
Four-year	0.091703326	0.60433835	39200	0.14358182	86400
Four-year	0.091317721	0.49883071	49700	0.32257378	89500
Four-year	0.11440731	0.33014035	43500	0.24483013	48400
Two-year	0.14892684	0.4474085	28800	0.081613004	70800
Two-year	0.11483471	0.51053333	43900	0.18671286	90600
Four-year	0.080645584	0.66311318	42200	0.20318139	86500
Two-year	0.18298654	0.48179501	32600	0.14905502	59400
Four-year	0.13547909	0.75025427	39500	0.11518619	86400
Two-year	0.20263326	0.43922156	31100	0.086481288	66000
Four-year	0.11936057	0.5102998	38000	0.17467226	77900
Four-year	0.11408177	0.40715447	41500	0.19284177	51200
Two-year	0.10154846	0.58603078	32300	0.1324814	57700
Four-year	0.11681145	0.49071598	36200	0.11589441	90600
Four-year	0.12769565	0.39854708	31500	0.11945039	63800
Four-year	0.11282868	0.49367833	41300	0.15682398	74600
Two-year	0.14240244	0.58418119	30200	0.067103617	59700
Two-year	0.15720354	0.57692194	28600	0.069334947	54300
Four-year	0.091683082	0.52439684	49100	0.24421947	86000
Two-year	0.12281128	0.50027198	29800	0.031645831	62700
Two-year	0.1229242	0.53962731	30200	0.079389118	65300
Four-year	0.067189716	0.54068261	59300	0.52332181	95300
Four-year	0.10112428	0.20755719	33300	0.047497384	37200
Four-year	0.08159709	0.49083677	48300	0.09148214	80300
Four-year	0.069011047	0.58164424	59900	0.41292965	176900
Four-year	0.086883925	0.6326949	58900	0.33300894	129500
Two-year	0.13820478	0.49721971	36300	0.16512364	93800
Four-year	0.081285074	0.63039273	41900	0.13460872	80800
Two-year	0.12615266	0.51164353	35900	0.15471542	71200
Less than Two-year	0.17679687	0.30735767	20900	0.074901477	28900
Four-year	0.08872696	0.25135735	39100	0.17847627	52200
Four-year	0.080351107	0.65591794	41300	0.13465819	85200
Less than Two-year	0.26452982	0.40689608	17500	0.028856117	44200
Two-year	0.1135814	0.55696315	36100	0.15367831	55600
Four-year	0.095793739	0.77361256	39100	0.17814857	85900
Two-year	0.15462588	0.4039627	27300	0.061076526	42600
Two-year	0.17933232	0.40147629	34900	0.1277058	66100
Four-year	0.094311282	0.51794374	50900	0.33896059	93400
Two-year	0.13352874	0.4787423	28400	0.056382678	62200
Four-year	0.06169676	0.57125866	54600	0.18783072	103300
Four-year	0.10222212	0.41158786	34700	0.34037271	106800
Four-year	0.11282153	0.49463427	48100	0.24109715	64000
Four-year	0.0713505	0.24161606	36200	0.1671135	48000
Two-year	0.0993568	0.60811591	32500	0.11358675	68000
Four-year	0.10334238	0.62659401	39900	0.096442319	81400
Two-year	0.13883133	0.58035094	30200	0.099899814	53500
Four-year	0.1079066	0.43866751	50400	0.34707272	87200
Two-year	0.11262027	0.49908122	32900	0.09415555	72700
Four-year	0.089428425	0.58255136	49100	0.28514662	103500
Four-year	0.079491906	0.68099409	44200	0.22225687	96700
Four-year	0.081527822	0.508681	60500	0.46557117	91700
Four-year	0.14687486	0.71224713	34600	0.073148608	78800
Two-year	0.16026936	0.40220925	37100	0.12568191	73000
Four-year	0.090124108	0.52040797	52800	0.3351799	86600
Two-year	0.17054324	0.32671088	25100	0.024870327	37800
Four-year	0.13651967	0.43100587	33500	0.11098427	60900
Less than Two-year	0.12928565	0.32136381	26300	0.012526182	53700
Four-year	0.068942681	0.6423263	75100	0.39801782	151200
Four-year	0.16303286	0.60902065	48800	0.27280876	93400
Four-year	0.10367147	0.67054856	52100	0.30945089	174200
Four-year	0.069077395	0.58679026	49800	0.4124895	121400
Four-year	0.094114229	0.44555253	50400	0.32580361	145100
Four-year	0.081725813	0.56710434	49500	0.2399911	98100
Four-year	0.1165146	0.68392432	35600	0.14020874	75900
Four-year	0.074760899	0.68147784	54000	0.28010505	107000
Four-year	0.073940538	0.58425957	73200	0.53508264	180200
Two-year	0.15910862	0.33624691	35800	0.20282461	50400
Four-year	0.024138812	0.7529943	123600	0.91929317	92500
Two-year	0.19970404	0.54383266	44700	0.20628342	62300
Two-year	0.088587947	0.56260812	38900	0.11892682	54900
Four-year	0.15059571	0.79368979	44400	0.28670186	99500
Four-year	0.092308283	0.62086594	62900	0.47796208	153200
Four-year	0.090348944	0.6373685	38300	0.14770442	82200
Four-year	0.077592194	0.56393397	45100	0.3286742	84300
Four-year	0.13813408	0.64285815	35700	0.087477542	93000
Four-year	0.082804665	0.55334544	42100	0.15793151	90400
Less than Two-year	0.14970966	0.5079248	21100	0.063595474	77600
Four-year	0.15892838	0.73375297	47300	0.30207223	104200
Two-year	0.12341916	0.41413572	26700	0.042830445	51000
Four-year	0.075754017	0.55574626	46000	0.15014251	87100
Four-year	0.16805503	0.74655741	44300	0.25938499	95300
Two-year	0.11225701	0.63609803	32700	0.077153936	69200
Two-year	0.070930347	0.56553328	41400	0	77500
Four-year	0.1005256	0.61283273	45700	0.1028863	72600
Four-year	0.090908527	0.21432418	34700	0.09244258	43000
Two-year	0.1721933	0.21109523	24700	0.036831692	44300
Four-year	0.060768571	0.69598776	52200	0.26215875	121700
Four-year	0.10172298	0.50917256	57200	0.41020814	75000
Two-year	0.10272954	0.53274381	34900	0.088346481	58000
Four-year	0.093513936	0.59505987	39000	0.1869922	81000
Four-year	0.09852948	0.4945645	52400	0.34961706	88100
Four-year	0.061551567	0.69109714	83800	0.64041263	111500
Four-year	0.085311651	0.51303923	42200	0.17066035	86300
Four-year	0.094463713	0.25741327	35000	0.13439994	45600
Four-year	0.10317515	0.44614711	35900	0.1503817	91600
Two-year	0.12056788	0.34402633	27300	0.06925083	35800
Four-year	0.083279751	0.54674983	62300	0.47305751	101000
Four-year	0.11509384	0.66517067	31100	0.033788949	81600
Two-year	0.12420791	0.54450911	32500	0.084116295	75200
Four-year	0.076550551	0.55958039	50100	0.41126987	91700
Two-year	0.1851211	0.42521548	39000	0.086505018	48400
Four-year	0.11308184	0.50071526	45400	0.32266465	93200
Two-year	0.16455607	0.4319331	37100	0.15279172	73700
Two-year	0.12706228	0.49403256	36700	0.13627499	88600
Two-year	0.12572815	0.50595099	36700	0.1589745	74000
Two-year	0.11142527	0.55848849	34700	0.074870363	66300
Four-year	0.22020145	0.77311224	40300	0.18545398	89800
Two-year	0.12248619	0.4674094	34100	0.12226363	74900
Four-year	0.13878614	0.59162736	38300	0.30907479	87000
Two-year	0.14771754	0.42729178	31600	0.1020214	89100
Four-year	0.18102035	0.31845498	28800	0.10888322	46300
Four-year	0.10879335	0.15341583	34700	0.1655872	35100
Two-year	0.18416744	0.36016124	25900	0.061993212	46000
Two-year	0.12921964	0.55006599	32300	0.10314717	52800
Four-year	0.13970019	0.70769596	49500	0.30893567	103700
Four-year	0.23586607	0.7925958	29800	0.011908337	71700
Four-year	0.10274413	0.68076915	43900	0.21638221	86900
Four-year	0.085685179	0.27595103	42300	0.21212913	57000
Four-year	0.18423519	0.4737606	30600	0.092926919	52200
Two-year	0.10098924	0.54991829	32300	0.10357492	65000
Four-year	0.07526502	0.66014224	42000	0.18083642	86100
Two-year	0.14530189	0.52343118	33100	0.08910282	80600
Two-year	0.12489314	0.44757539	32600	0.10005264	58300
Four-year	0.10148583	0.28612798	31500	0.096434213	41400
Four-year	0.11966761	0.16023026	28400	0.053459819	38900
Two-year	0.12224308	0.42436901	32100	0.075569361	74500
Four-year	0.10492624	0.5206424	43400	0.24144746	113100
Four-year	0.16838951	0.40590343	28600	0.051826254	44500
Four-year	0.12221345	0.40956789	37400	0.11181894	81500
Four-year	0.067979224	0.62110037	59200	0.26942191	109700
Four-year	0.065426819	0.63045371	44000	0.17823955	67700
Two-year	0.13339807	0.48564973	41900	0.21093433	71500
Two-year	0.14686401	0.44786841	28000	0.071560711	49600
Four-year	0.067956537	0.58892775	47900	0.25686365	92300
Four-year	0.071843728	0.52594805	39000	0.061391655	73900
Four-year	0.064187594	0.71523273	45700	0.23814195	85300
Two-year	0.12690313	0.54019785	30700	0.087699793	53000
Two-year	0.11472509	0.56349146	34300	0.085499428	83400
Four-year	0.075033434	0.54729086	64900	0.51621825	119700
Four-year	0.16708241	0.42457801	35600	0.17906594	71200
Two-year	0.15249209	0.62818938	34000	0.11365198	63100
Four-year	0.10836627	0.69398355	52600	0.31265175	156700
Less than Two-year	0.12940584	0.33247003	35900	0.26831087	62500
Four-year	0.063366041	0.64298534	48100	0.25741065	96500
Four-year	0.075414576	0.60547525	53300	0.36491436	120900
Four-year	0.073335834	0.56202328	41000	0.060063425	75400
Four-year	0.052667584	0.58771598	53000	0.1923212	98800
Four-year	0.1041408	0.57902265	40400	0.073485054	57100
Four-year	0.13096575	0.54548091	48000	0.22720668	120800
Four-year	0.083403066	0.58210313	52500	0.32778928	138200
Four-year	0.070247516	0.6688863	48700	0.30834982	89200
Two-year	0.10471201	0.71899831	38600	0.25672609	66600
Two-year	0.14340024	0.40757367	33100	0.082196139	76200
Four-year	0.13778332	0.53163081	32400	0.08554019	52900
Four-year	0.16617109	0.7339108	38500	0.29661569	86400
Four-year	0.17083871	0.72365808	29200	0.11458282	61400
Four-year	0.06403257	0.67467672	47400	0.14871888	100500
Four-year	0.21677071	0.77954805	44900	0.22588466	87700
Two-year	0.089311391	0.53359562	43100	0.15215079	57100
Four-year	0.079402074	0.57183206	61400	0.56465912	162900
Two-year	0.15028912	0.30926192	31800	0.1051691	35400
Four-year	0.083084688	0.65345287	52800	0.31517246	103200
Two-year	0.11230049	0.53197873	29300	0.065787688	62200
Four-year	0.10889667	0.51013672	40000	0.14446454	87500
Four-year	0.097322248	0.56003773	38800	0.14348567	71500
Two-year	0.1384782	0.50094402	28700	0.098268189	45700
Four-year	0.099452868	0.65075397	36500	0.1463888	63800
Four-year	0.13106625	0.48806009	34000	0.12424182	59500
Four-year	0.069725394	0.63550103	47400	0.20422499	105900
Two-year	0.12583807	0.39233521	28800	0.068282619	41500
Four-year	0.10389314	0.64542055	39200	0.17088571	80300
Four-year	0.073126391	0.56149328	50800	0.42906725	83600
Four-year	0.12854737	0.39620981	30400	0.070932098	48500
Four-year	0.10175907	0.66277009	54700	0.38238022	110600
Four-year	0.12571345	0.52544707	53600	0.33261913	90600
Four-year	0.075672351	0.664105	41100	0.17851658	83600
Four-year	0.073075846	0.65617722	45400	0.16413924	91300
Four-year	0.059516653	0.5434733	49500	0.38360474	67500
Two-year	0.13547748	0.45113516	36700	0.1375514	68700
Four-year	0.10489837	0.59465629	55400	0.36129776	105200
Four-year	0.095142633	0.61219114	40400	0.30534065	87200
Four-year	0.099676102	0.76547801	49600	0.47987312	97100
Two-year	0.12893298	0.47051013	34900	0.097990364	56000
Four-year	0.084378555	0.56945187	55000	0.38006294	110000
Four-year	0.081032135	0.51628375	49700	0.37273386	91900
Two-year	0.12909582	0.2996473	24600	0.023322148	38000
Two-year	0.15528288	0.25044051	28200	0.062879995	40400
Four-year	0.14608963	0.73663735	36100	0.14001969	73500
Two-year	0.14041814	0.29713309	34200	0.10817116	49500
Four-year	0.092657246	0.33855453	31100	0.10643189	54000
Four-year	0.076876052	0.64183152	54100	0.24524328	130600
Two-year	0.19996537	0.50283796	24300	0.052114017	46500
Four-year	0.11259343	0.54831809	37400	0.10377237	69100
Four-year	0.14553767	0.52311498	41100	0.19167326	85000
Four-year	0.089942478	0.55326259	51500	0.34690586	117300
Four-year	0.083132066	0.63759583	48000	0.22181757	93500
Four-year	0.069226339	0.56415528	52700	0.2850706	93700
Two-year	0.14481448	0.52182102	31000	0.1036337	73100
Two-year	0.11540873	0.41309735	37200	0.14111607	75300
Four-year	0.11175138	0.55771351	43200	0.21367563	77200
Two-year	0.14409237	0.43011078	37500	0.16987471	82900
Two-year	0.13680638	0.24940664	24400	0.041779872	32500
Two-year	0.16203944	0.48272467	28000	0.063271344	67000
Two-year	0.19934703	0.35795227	27500	0.052537736	49800
Two-year	0.19481054	0.48600879	32900	0.12694518	71000
Two-year	0.13142106	0.41130802	35300	0.12835206	74000
Two-year	0.13683634	0.44109896	34900	0.16410892	52900
Four-year	0.073744915	0.59114587	49300	0.31817222	62100
Four-year	0.11414988	0.47200856	44800	0.30952388	79100
Four-year	0.078662187	0.58600765	100100	0.58056879	175300
Four-year	0.10826597	0.60616404	37500	0.14797316	60800
Two-year	0.18169178	0.49149844	33800	0.12079613	62600
Four-year	0.073289879	0.5133332	41800	0.16908048	66700
Two-year	0.15670113	0.49746913	37900	0.16396694	77400
Four-year	0.11662421	0.71916711	38400	0.146341	82900
Four-year	0.098505139	0.6384185	41500	0.18082206	68400
Two-year	0.13325042	0.44859996	32500	0.11810189	66000
Four-year	0.083050981	0.66453302	41200	0.16584058	83800
Four-year	0.11865876	0.38395315	41800	0.27616549	91100
Four-year	0.15738554	0.14089283	25900	0.087579586	28200
Two-year	0.11840638	0.53683203	34200	0.14777495	62200
Less than Two-year	0.26727694	0.60377079	18000	0.003557595	85200
Four-year	0.080435775	0.54568028	94000	0.62739229	172600
Four-year	0.098515913	0.19208598	30200	0.087722033	35400
Four-year	0.1183712	0.70723516	38300	0.14241832	70400
Four-year	0.088485025	0.60255367	38800	0.1692806	69500
Two-year	0.12310043	0.40221521	29600	0.050525483	53900
Four-year	0.070536114	0.50664794	59300	0.46784791	165300
Four-year	0.071222633	0.52667254	49600	0.29286674	115500
Two-year	0.14713015	0.42584383	37800	0.12607491	68500
Four-year	0.08778128	0.54432124	63100	0.49512097	124000
Four-year	0.077400319	0.64276087	55900	0.3174628	111400
Two-year	0.13407728	0.39048141	26600	0.03809692	40600
Four-year	0.1541023	0.39631587	33500	0.077721454	100200
Four-year	0.1026904	0.46624222	73100	0.51646566	110100
Two-year	0.1517313	0.36271802	35300	0.1412366	45500
Two-year	0.16444688	0.49449268	34300	0.11708505	73400
Four-year	0.13449548	0.75846958	33400	0.094071805	77900
Two-year	0.1487724	0.28711006	26100	0.076797962	47200
Two-year	0.23185366	0.56333977	29700	0.12009859	55300
Four-year	0.087053582	0.67195117	44200	0.083953626	88500
Two-year	0.13903295	0.45951918	28900	0.048677154	57300
Four-year	0.044485532	0.6133123	75700	0.53712642	116900
Two-year	0.16114211	0.59472686	23300	0.015830992	47400
Four-year	0.10162013	0.60760945	47000	0.24389082	100900
Two-year	0.13911216	0.25732464	36400	0.19843748	29700
Less than Two-year	0.15403643	0.32172775	35600	0.083536766	41700
Two-year	0.14717658	0.58726811	33400	0.098468982	63500
Four-year	0.077214971	0.69883466	35200	0.18768935	67100
Four-year	0.090886965	0.40314701	41000	0.22057061	57800
Two-year	0.14647442	0.44049317	27600	0.10041587	47200
Two-year	0.1346433	0.50133586	34900	0.13210657	57200
Two-year	0.13034417	0.46664539	38100	0.15941401	81600
Four-year	0.076982915	0.54920626	87700	0.74350357	139800
Four-year	0.10278606	0.49730739	36000	0.1828924	76300
Four-year	0.079952501	0.50783449	60500	0.42224035	100900
Four-year	0.12313158	0.6917218	56300	0.34165895	132400
Four-year	0.085893713	0.65897888	40600	0.21798106	64400
Four-year	0.071698703	0.61181688	57800	0.33745036	88200
Two-year	0.14353801	0.56381863	31800	0.11259877	61400
Four-year	0.092384137	0.59977025	41800	0.35887569	72600
Four-year	0.12474132	0.56604177	49600	0.29474357	81300
Two-year	0.15827818	0.54245073	28100	0.083304137	53700
Two-year	0.16228227	0.38998848	37900	0.1539993	76800
Two-year	0.17286672	0.55260444	32300	0.083827749	50100
Four-year	0.095551543	0.68043751	42400	0.24221773	78400
Four-year	0.099966668	0.28754547	52600	0.36409616	81800
Four-year	0.070010439	0.56499428	80600	0.58615565	142300
Two-year	0.09630762	0.53833228	33400	0.025245978	63200
Four-year	0.12172388	0.78989154	33500	0.078087427	82000
Four-year	0.067780547	0.59033829	56800	0.30201095	149300
Two-year	0.16431256	0.51103944	28200	0.067721754	60300
Two-year	0.15310322	0.52328116	30400	0.089989379	52000
Two-year	0.11386263	0.48416802	32500	0.10573786	64400
Two-year	0.13953044	0.449222	31500	0.08158803	60400
Four-year	0.0933792	0.32534915	49300	0.35684139	41800
Two-year	0.13720262	0.46714813	33000	0.11151636	59100
Two-year	0.14154999	0.56141078	29600	0.099544711	48500
Four-year	0.11406548	0.49504784	31700	0.10443832	64200
Two-year	0.1555099	0.42243662	34600	0.11785229	54200
Four-year	0.091271505	0.56351686	49100	0.3281177	98600
Two-year	0.17202733	0.50784194	34600	0.17435397	50100
Four-year	0.10920064	0.60685867	36700	0.10801895	69700
Four-year	0.066136718	0.65811163	51300	0.21148837	83300
Four-year	0.084321156	0.58409798	47400	0.25143772	111600
Four-year	0.13554379	0.69145566	38100	0.025831055	85100
Four-year	0.11197396	0.48487431	32800	0.062451232	62900
Four-year	0.10360048	0.58961809	38200	0.059309553	98300
Four-year	0.089698806	0.57260239	38400	0.18984328	62000
Two-year	0.082171366	0.57113618	36500	0.10775933	64400
Two-year	0.15599522	0.34146017	22200	0.03611416	37200
Two-year	0.16469383	0.32177314	37300	0.18359834	40700
Two-year	0.15420845	0.66485775	38500	0.15279812	82500
Four-year	0.11075035	0.75805026	38500	0.14622521	77200
Two-year	0.0835362	0.54053277	32000	0.066066422	65500
Four-year	0.13953102	0.3368251	47600	0.39971697	80500
Four-year	0.13173765	0.53919953	42100	0.25685894	58600
Four-year	0.065864466	0.24522418	33700	0.11363833	35400
Two-year	0.13888405	0.51209033	33100	0.12122305	55700
Four-year	0.074257858	0.57391977	53700	0.40375692	97600
Four-year	0.053855751	0.67122161	76100	0.52994031	94600
Four-year	0.15899229	0.22519137	19300	0.010572652	35100
Four-year	0.088028356	0.64240348	58600	0.29727906	121100
Two-year	0.12259818	0.41077453	37500	0.13720845	69300
Four-year	0.072778411	0.6684373	45200	0.26298958	88100
Four-year	0.1015287	0.58133811	53400	0.43560067	117500
Two-year	0.13911629	0.40659815	34800	0.17028531	84900
Four-year	0.1480905	0.62417471	51300	0.28642538	116700
Four-year	0.11712505	0.71781135	43800	0.14726995	106400
Four-year	0.097920917	0.39167926	45300	0.26058468	51600
Four-year	0.060902987	0.64512104	60200	0.4160575	109700
Four-year	0.083954901	0.65503818	52000	0.46463969	96600
Two-year	0.1464114	0.48959401	44500	0.16450658	109500
Four-year	0.1153004	0.46789965	51200	0.35416266	125400
Four-year	0.092775069	0.46454075	61700	0.46824235	42800
Two-year	0.12175278	0.57230395	34600	0.049184714	66000
Four-year	0.14516248	0.39543951	44700	0.31857845	95200
Four-year	0.079313256	0.66406965	59700	0.40409702	134300
Two-year	0.15473135	0.50956106	31300	0.10340104	68200
Four-year	0.13062559	0.5212599	39600	0.10992315	94300
Two-year	0.1078082	0.57793391	35600	0.13093396	69000
Four-year	0.10587786	0.6729756	40000	0.18512994	67000
Four-year	0.13802904	0.56884831	36500	0.16034502	103100
Two-year	0.13408267	0.44374195	31000	0.083348341	58900
Four-year	0.16534993	0.3899537	37000	0.22536097	76300
Four-year	0.063749023	0.66932344	65400	0.44827795	106800
Two-year	0.11582565	0.47263366	33900	0.11043462	73500
Four-year	0.07972014	0.68076438	47900	0.1925035	89700
Four-year	0.091294505	0.54684269	60900	0.43728405	110500
Less than Two-year	0.093182899	0.12407415	17600	0.051881213	32200
Two-year	0.1269888	0.48503956	28100	0.13580912	61000
Two-year	0.15580015	0.4011977	29200	0.10975349	70800
Four-year	0.10725344	0.68295842	44400	0.42605379	88400
Four-year	0.074271537	0.67621833	52700	0.30077225	120700
Two-year	0.15415742	0.51168984	29800	0.057078272	60200
Four-year	0.082416669	0.58348888	67000	0.50940466	142700
Two-year	0.11719818	0.49980515	38300	0.1783371	91700
Four-year	0.15887694	0.35598376	34700	0.13799018	80400
Four-year	0.11970151	0.62275636	46100	0.24249384	64200
Two-year	0.12945117	0.62583512	29900	0.090950452	45000
Two-year	0.16464604	0.48535725	34600	0.13187444	51600
Four-year	0.067663267	0.60929614	61300	0.4278675	101500
Less than Two-year	0.21944901	0.42510119	24200	0	73100
Four-year	0.13486993	0.51998746	39100	0.16221189	71200
Less than Two-year	0.21608822	0.33922279	20000	0.069678038	33000
Two-year	0.16059959	0.51800489	36600	0.12172711	69500
Four-year	0.052014858	0.70208883	41200	0.11837853	67800
Four-year	0.083170138	0.54242557	46700	0.1614102	85000
Two-year	0.16517439	0.45155776	35200	0.14307536	70800
Four-year	0.077325843	0.24606214	40000	0.20298244	42600
Two-year	0.13870904	0.6340059	33600	0.15351832	54500
Two-year	0.13398419	0.5811497	35600	0.12822804	65300
Four-year	0.11429276	0.56691867	39700	0.19987112	75800
Four-year	0.050891288	0.68425125	40000	0.1770708	66000
Four-year	0.084256932	0.5770995	62000	0.42187792	114400
Two-year	0.14903146	0.49325484	35500	0.1381499	65700
Two-year	0.13914113	0.49804527	33400	0.11000312	59900
Four-year	0.063587151	0.67126411	49000	0.31418082	93000
Four-year	0.13513434	0.4813385	40300	0.28556961	74000
Four-year	0.095972382	0.53837162	45500	0.29661635	62900
Four-year	0.15290307	0.76109856	39800	0.20786394	102100
Four-year	0.13057904	0.75211358	45300	0.13569644	98500
Four-year	0.069118947	0.68910116	47400	0.28800872	89400
Two-year	0.16104431	0.52889317	30100	0.064544916	54300
Four-year	0.10400349	0.64712572	37900	0.15711419	63200
Four-year	0.13118131	0.53708667	54900	0.35438401	63300
Two-year	0.16165702	0.52024853	33400	0.090576999	76200
Four-year	0.067536339	0.63920385	46200	0.22125527	96100
Two-year	0.11569379	0.5615195	31500	0.11149249	64700
Four-year	0.068799675	0.74488354	50100	0.16141255	88200
Less than Two-year	0.15209629	0.71043253	21400	0.011221879	93600
